exec_price,mid_price_at_submit,spread,depth5,vol24h,order_size
108416.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,49.035539125
108416.5,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,1.0841375000000002
108416.6,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,2.1249095
108416.6,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,7.09893235
108417.8,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,5.6895536
108419.1,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,542.06875
108419.1,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,542.06875
108420.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,123.50060744999999
108420.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,123.55806673750001
108420.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,124.75603867499999
108420.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,124.75712281250001
108420.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,123.55806673750001
108420.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,1474.377129675
108420.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,52.8180948625
108420.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,31.016089737500003
108420.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,10.245099375
108420.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,1.0841375000000002
108422.0,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,20.973724075
108422.3,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,1.0841375000000002
108424.2,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,1.0841375000000002
108424.2,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,1.0841375000000002
108424.2,108413.75,9.2239222428724e-07,2.3835724799999998,5108.32983705,1.0841375000000002
108426.2,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,974.903619706
108426.2,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,413.5045357
108426.6,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,142.6720749225
108427.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,1.0841755000000002
108429.9,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,1.0841755000000002
108430.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,0.8380676615000001
108430.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,48.1991902035
108431.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,0.5887072965
108431.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,216.24639270350002
108432.1,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,0.5887072965
108432.1,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,23.851861000000003
108432.1,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,542.08775
108432.2,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,249.360365
108432.2,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,292.727385
108434.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,136.4055405325
108434.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,81.5050615635
108434.5,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,21.683510000000002
108436.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,20.974459223
108438.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,5.3113757745
108438.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,1.0841755000000002
108439.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,142.6482230615
108440.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,4.998049055
108440.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,10.245458475000001
108440.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,31.017176879500003
108443.9,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,108.41755
108444.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,49.037257865
108447.2,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,24.4318948925
108454.2,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,9.99609811
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,9.9950139345
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.5076979315
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,9.7575795
108450.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,20.974459223
108451.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,108.41755
108451.9,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,108.41755
108452.2,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,142.6113610945
108455.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,24.4318948925
108460.8,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,9.9950139345
108455.5,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,9.9950139345
108455.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,344.22572125
108465.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,283.678856277
108468.9,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,9.9950139345
108468.9,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,1040.0582305540001
108468.9,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,260.952369446
108469.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,414.04662345
108467.8,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,1.0841755000000002
108467.2,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,1.0841755000000002
108465.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,142.6113610945
108464.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,20.974459223
108463.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,344.952118835
108463.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,127.93270900000002
108463.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,216.8351
108461.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,26.020212
108460.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,5.3113757745
108460.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,31.017176879500003
108460.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,10.245458475000001
108458.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,49.037257865
108456.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,1.0841755000000002
108452.2,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,142.6395496575
108450.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,216.8351
108450.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,20.974459223
108447.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,1119.3862677135
108442.7,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.1683510000000004
108440.7,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.1683510000000004
108439.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,283.7037923135
108438.5,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,108.41755
108435.9,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,108.41755
108435.1,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,108.41755
108433.7,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,9.99609811
108433.7,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,108.41755
108433.7,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,108.41755
108433.7,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,108.41755
108433.6,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,1.1817512950000002
108433.7,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,21.683510000000002
108433.6,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,292.727385
108436.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,20.974459223
108438.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,5.3113757745
108438.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,1.0841755000000002
108439.4,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,142.64713888600002
108440.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,3.4433413880000003
108440.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,13.9327393505
108440.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,31.017176879500003
108440.0,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,10.245458475000001
108440.3,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,3371.8335087220003
108440.5,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,9.289215684
108440.5,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,2.7017653459999997
108442.1,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,10.6433508835
108442.5,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,542.08775
108442.5,108417.55,9.223598947386356e-07,3.1475646,5108.32983705,542.08775
108444.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,49.037257865
108444.8,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.0841755000000002
108445.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,216.8351
108445.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.0841755000000002
108447.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,8.0174778225
108447.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,54.776882962
108447.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,10.273647038
108447.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,65.3985503355
108448.9,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.0841755000000002
108449.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.0841755000000002
108449.2,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.0841755000000002
108449.6,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,5.3677529005
108449.7,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,7.5317671985
108450.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,743.1318338425001
108450.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,20.974459223
108452.2,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,142.61244527
108452.6,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1113.261760314
108452.6,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1282.005003485
108454.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,2864.6627148750003
108454.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1407.398573464
108454.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1457.2576363580001
108454.8,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,2.3862702755000003
108455.5,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,542.08775
108455.6,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,542.08775
108455.9,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,216.8351
108456.7,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,2.3862702755000003
108457.8,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,9.99609811
108458.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,49.037257865
108458.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,216.8351
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,108.41755
108460.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.0841755000000002
108460.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,798.759794572
108460.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1217.6624400865
108460.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,720.5376164225
108461.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,92.79132851850001
108461.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,15.6262214815
108463.7,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,2330.1717826035
108463.7,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,406.702418613
108465.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,2025.009988794
108465.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,2965.7664169520003
108465.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,283.6756037505
108465.6,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,3372.1294886335
108465.6,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,3372.1294886335
108466.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,9.9950139345
108466.5,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,2.4936036500000003
108466.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,3013.9439236455
108465.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,9.9950139345
108465.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,150.35779504200002
108465.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.9515159000000002
108466.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1234.7620560725
108466.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1308.0458148195
108466.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,455.90013445200003
108466.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1343.5146163020001
108466.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1919.307214246
108465.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,283.665846171
108463.8,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,19526.000755
108463.8,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,108.41755
108460.5,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,650.6538320435
108460.5,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,14987.095687547999
108460.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,108.41755
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1084.1755
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,9.991761408
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,9246.138138858501
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.9515159000000002
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.9515159000000002
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.9515159000000002
108458.2,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,19.679953676
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.9515159000000002
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.9515159000000002
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.9515159000000002
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,31.585284841500002
108458.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,0.0021683510000000002
108458.2,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,10.841755000000001
108459.2,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.3118523549999999
108459.2,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,3056.7081420675
108459.5,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,3545.9206529325006
108460.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,10.841755000000001
108460.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,108.99758389249999
108460.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,108.99758389249999
108460.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,109.055045194
108460.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.337872567
108460.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,31.017176879500003
108460.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,5.3113757745
108460.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,10.245458475000001
108460.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,108.41755
108460.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.0841755000000002
108460.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,108.41755
108460.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,108.534640954
108460.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,116.696314118
108460.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,2980.1859511019998
108460.5,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,29.975284224000003
108460.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.2327075435
108460.5,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,449.42110166400005
108460.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,162.626325
108460.4,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,119.25930500000001
108461.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,108.41755
108462.3,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,2981.3644498705003
108464.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,271.043875
108464.0,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,20.974459223
108464.1,108417.55,9.223598947386356e-07,3.05943801,5108.32983705,1.0841755000000002
108464.5,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,108.41755
108465.0,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,142.597266813
108465.7,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,135.80707565650002
108466.0,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,271.043875
108466.5,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,4.9969648795
108466.6,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,6.770675997500001
108466.6,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,1.7552801345
108467.2,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,108.41755
108467.9,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,1.0841755000000002
108468.9,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,3.9778399095000005
108471.0,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,1.0841755000000002
108472.0,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,49.037257865
108473.9,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,405.01002065750004
108473.9,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,1269.799355706
108474.6,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,4.9969648795
108474.9,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,119.02620726750001
108474.9,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,1207.6717628540002
108474.9,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,1207.3898772240002
108475.5,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,1.0841755000000002
108477.8,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,142.5723307765
108478.0,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,20.974459223
108478.3,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,5.2463252445
108478.5,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,138.76362224500002
108478.5,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,11943.333685126001
108478.5,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,964.194134117
108478.6,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,99.94363429200001
108478.6,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,21.683510000000002
108478.6,108417.55,9.223598947386356e-07,2.7392672499999997,5108.32983705,76.60567247899999
